-0.02523845222641193 -0.02230878583596909 -0.02326223636475868 -0.0239532208369923 0.0002512416110948212 0.01572997018896556 -0.02806862403840272 -0.02003772192612521 -0.0283415823866189 -0.01975797131375159 -0.02962796511344546 0.01635463674462279 -0.00211151654943271 0.008139981213696948 -0.02536900469889251 -0.003261087207003352 0.001685781883223017 0.02023021590398945 0.01948221149915068 0.00238011382565727 -0.003527036428921342 -0.0238184451368276 0.006805580889770018 -0.007123017574276009 0.01346174492139555 -0.02279055964458441 -0.01500528773697972 0.001297357198555025 0.02627711883634517 0.007877299461630341 0.02672307468246181 0.00166611890287946 -0.0141978219162342 -0.024521878982872 0.01476394579825672 -0.002362570332605308 0.01736612255614785 -0.02679789730211417 -0.0009300568528771962 -0.006228818528570415 0.005235451512219423 -0.02127676231910582 -0.02752501162979037 -0.02810019184651882 -0.02051859460004494 0.004315354899411363 -0.006629858723403722 -0.0007981335536353352 -0.02512257624170252 0.01567095883800602 -0.02616713981719206 0.02386091441890303 -0.01865991858446961 -0.01850941323929156 0.0005420776780679875 0.01718605928844171 -0.03013830319952646 -0.02398034300912498 -0.02420929911322523 -0.02382108472123148 -0.03110180312784039 0.01742089843455951 0.0006588388491086684 -0.01797105129793623 -0.02006155574006374 0.02470489504618689 -0.03608272431500146 -0.01123816332160072 0.00194937592413487 -0.0150062032346091 0.008613332195375705 -0.01687853057021406 -0.009826147455009291 -0.000705689584991952 0.03267998580216347 0.03252060666544178 -0.0002917282689658807 -0.01016046152767468 -0.01537318540711663 0.007603548271046858 -0.01583814187809772 0.002791686362852752 -0.01080692805209649 -0.02603554353829871 -0.008304939999536671 -0.001544292263243766 -0.02425955696415536 0.03097656737662146 -0.0314144113901292 -0.01605438482362299 0.005265586241680282 0.02691874327751245 0.01049937147617791 0.0272884280687455 0.005504312608054918 -0.01572465808659059 -0.0318362269688164 0.03075512259251549 -0.02351321977953946 -0.001306743441294954 -0.01086304017144935 -0.01484115798428381 -0.01016494869982895 0.02396368276015626 -0.03537832155392629 0.01383331895585451 -0.01938391834809539 -0.005865657172383749 0.008193827318105083 -0.01685031606939185 -0.04692652014854507 -0.04733869176967133 -0.01647088256366127 0.007763670301810151 -0.006620538122815968 -0.01898552140413499 0.01483378740604289 -0.03591216668700813 0.02336129534409945 -0.01066265320530116 -0.02852836099347704 -0.02033573805696392 0.01939144340927987 -0.02328495078084684 0.01006644322411505 -0.03004697352467707 -0.0006566431428269936 0.02476438829672886 -0.0348517081360288 -0.02843147694636795 -0.01987656588208669 -0.02867944419486624 -0.03489569446365172 0.02445478838120719 -0.0005712334072775783 -0.02934680985217877 0.008813350282737586 -0.02297963576421272 0.02144558726289971 -0.02244883730703291 -0.01054992231976913 0.01220790238630366 -0.0004912090020938661 -0.03144840091083404 0.00976068108809313 -0.003881614689287334 -0.02198770968172947 0.02256885917490464 -0.04068825377149397 0.00915857699438505 0.05996394804760408 0.06021574602158977 0.009018948226093275 -0.04030506715274585 0.02317655586727234 -0.02224302556707354 -0.004641324774652057 0.009574419957008935 -0.03020729047508306 7.383675218176626e-05 0.01031743204139435 -0.008802646050798835 0.0129005039038959 -0.008337207028828505 -0.0104195064864625 -0.02073681141633228 0.01881247303793335 -0.02573464142445276 0.02556925483379878 -0.0623351087829811 0.03271132065363083 0.01949233530884166 -0.001823586086835124 0.01983266013413984 0.03241130817638478 -0.0618022892573484 0.02535002544958429 -0.02626683912989495 0.01998363001578207 -0.02124015021325935 -0.01206496284113424 -0.006565134611833344 0.01497406761912933 -0.02037766212743534 -0.03125868938556332 0.002155807662908859 -0.001589264578935071 0.002717975621567313 -0.03390933689097987 0.0313142336468278 -0.04770676994586202 0.02765305931311562 -0.003471562272995637 -0.1383294272557645 -0.1380403052968508 -0.00382696284209579 0.02744641378892913 -0.04818139527894467 0.0313322166119688 -0.03321649629440449 0.003445948819000233 -0.003417976042419123 0.001763363605703074 -0.02928284347445283 -0.0007809900945909638 -0.008554504791504124 -0.02139469478985157 0.01446295645073182 -0.005325321485900519 -0.01700715413022541 -0.009590009329344229 0.001853922539663444 -0.01022655897860382 0.03550442758614025 -0.1286441726457294 0.08589578567904065 -0.1289010174404445 0.03579868981128916 -0.01063275719400599 0.002067558239650606 -0.009334589343199747 -0.01788890679781379 -0.004794607915058646 0.01578462668002607 -0.0227876038867719 -0.01070219149113102 -0.007609205285980888 0.003408265346911028 0.003562873935751215 0.000333957176984952 -0.0285782788328361 0.01055686907711298 -0.0164946226782244 0.01049412420279036 -0.03690119498072849 0.05269389128240232 -0.1367068500572374 0.4446817353309131 0.4444442583694367 -0.1364831504232878 0.0532461924283511 -0.03698619845938499 0.01112739903531674 -0.01760023992043337 0.009844181702614875 -0.02669676876200858 0.0008604225585314336 0.001532166047891377 0.002742501496062349 -0.03523113247654489 -0.01859852904586166 0.01039541579857616 -0.003322953837540929 -0.0162791373817238 -0.01695115199132819 0.01285571243238903 -0.004206985539600074 -0.02365781186090762 0.01863640762622727 -0.07869904858072546 0.1553919225775 1 0.1553454136095447 -0.07866432232074932 0.01856814074888325 -0.02365441080902059 -0.004229213097627872 0.01342236103818736 -0.01747050732552326 -0.01730749190770403 -0.002373520784865342 0.01280986818127496 -0.0206830580204565 -0.007486668014646886 -0.004435725915716816 -0.03137039057761139 0.008935126218567128 -0.009018172721870653 0.004097161472345106 -0.02531475402507885 0.01478725413228732 -0.03710372282759027 0.05460936586408032 -0.1360066728168451 0.4439823524354899 0.4441783021402496 -0.1362218977129015 0.05406842950199198 -0.03699670177897785 0.01405974321193879 -0.02420102194140488 0.004928101652982447 -0.01082319754486469 0.008047012020632746 -0.02906198815285298 -0.00400763931776478 0.009598060030378821 -0.003877082731614726 -0.01243004427419467 -0.01920746334555083 0.01421651355898936 -0.00295054301880398 -0.02353987822578153 -0.003413642331625233 -0.0005930468098794813 -0.009304911713582774 0.03454600282860361 -0.1296345967901334 0.0796074932676033 -0.1294056522979135 0.03441374453710602 -0.009054351230331928 -0.0004210525425274923 -0.004080829741374705 -0.02334411952475168 -0.002922956556271001 0.01552686042012897 -0.02032881756960354 -0.01448071784854401 -0.00273695496426825 0.005535111174496179 -0.03696597210840848 0.0117945360027098 -0.0003975258279648537 -0.003170348778517653 -0.02469927906057063 0.01299909048904331 -0.02933958937004196 0.03248383633726674 -0.0532772572223383 0.02924726158723086 -0.004910995011089874 -0.1359280717071911 -0.1362313796814847 -0.004463171550967399 0.02930671645425918 -0.05277452991520328 0.03264414574599787 -0.02988572326679206 0.01164268120114282 -0.02270138148648413 -0.002249711513859995 -0.002462418939477207 0.01096903724669789 -0.03529789705132831 -0.02772138276205861 -0.02024904675144544 0.01001658423791399 -0.0009985326697237395 -0.02214034417762912 -0.01335443784403615 0.02065756543495236 -0.02861629521066708 0.02310986849965556 -0.05879440868698952 0.03072600581886251 0.02455511989821049 0.006845863695311206 0.02420940358357108 0.03095371550086637 -0.05941836057042645 0.0231805556203502 -0.02797043314196059 0.02072045451249939 -0.01406269713642097 -0.02256680901645478 -0.0008634062828953708 0.01284458740686182 -0.02158449498016676 -0.004411538175644215 0.009193687608022406 -0.01225058588657489 -0.02853104168015147 0.01589561239687276 -0.01909441464682041 0.009923997862951296 -0.0177561530590242 -0.01746983736620576 0.0253810200498119 -0.03827785652832812 0.004981330401114495 0.05680866869280265 0.05658374940711849 0.005046749381612936 -0.038528371297413 0.02495916829856839 -0.01783341225503435 -0.01692680217695098 0.0108626866096883 -0.02029794108520836 0.01408353586703535 -0.02602164489626385 -0.01170949989862095 0.007744938307087234 0.03024600264234053 0.004806800536932414 -0.01687534478809958 -0.02182187995587464 0.03041611362468231 -0.03062254582725409 0.005488315274779617 -0.02447332597858389 0.001563017696845102 0.02121833367699717 -0.03369836899367897 -0.03447157463429868 -0.03158058196070397 -0.03419803041862233 -0.03365287620649793 0.02182041715873317 0.001640369164098025 -0.02543213480084948 0.005476306963493991 -0.02973464613694165 0.0308131427964478 -0.02215536492217153 -0.01898664505337533 0.004671735142082963 -0.001980594371375088 -0.03359833144363347 0.02061842395948697 -0.003734667447648701 -0.01630348562125026 0.00479193766452404 -0.03256187027396272 0.02724455860598396 -0.02167890143908698 -0.01252082691964385 0.005659589258360757 -0.008291048638096331 -0.0398700874579539 -0.03943643293301064 -0.00872799976750923 0.005949835652730701 -0.01210816613558703 -0.02114648842391933 0.02625941613415549 -0.03334868700329796 0.005645099154622302 -0.01433178929419164 -0.005757128213614932 0.01946951325506299 -0.03137394059225744 -0.03506410743447093 -0.03705257665358258 0.03095300703536866 -0.02056585808711857 -0.01734745874791034 0.003757020794826629 -0.01521562944379692 0.02122409285253026 -0.03222048926349302 -0.01306906558086472 0.004790232094103173 0.03477032216739908 0.0241055064063002 0.03440387361163193 0.00445536253573786 -0.0136090309249061 -0.0325007397097607 0.02250508407771756 -0.01522945036498641 0.002784107540509246 -0.01795876855149238 -0.01978806854927606 0.03221992439455652 -0.0357697786394378 -0.001684196191574509 0.02311577036476978 -0.05345667848788904 0.0241683148607815 -0.03344597543669347 0.02052014302550074 -0.0106298130830771 -0.02078072800431085 0.0005016055021669609 0.002365348032390799 -0.01396168870669012 -0.01010960201192103 0.01941054062907322 0.01963178197345189 -0.01059132621315518 -0.01300081657027019 0.0008434692125751158 0.0008178981477883875 -0.02072481162654682 -0.008832667396495698 0.01880195189792602 -0.03427674691739829 0.02450576050948176 -0.05079683589553992 0.01913976878876442 0.02979897253174379 0.01521629290914163 -0.0481119361235882 0.02938771677857932 -0.02680469553082105 0.01865189768193581 -0.03072995507489355 -0.005153786955677719 -0.0006104603391841691 0.01624721153163203 -0.03274790781297134 -0.03017697220802812 -0.03853967126515021 -0.03026197904800157 -0.03209789664021598 0.01694181459900186 -0.000465585097947554 -0.006265802858615023 -0.03132393452524784 0.0203839738962879 -0.02675675812717968 0.02920399102359215 -0.04991900370287925 0.01494857006583032 0.01246526305022159 0.05616486950020551 -0.02532508462281127 0.006723624746685882 -0.003975223341786268 -0.02376024431036029 -0.00185479857209643 0.007297414713052957 -0.01134235268630434 -0.01661995343146264 0.0003073644482156412 -4.272734711149502e-05 -0.01034077252440587 -0.009597642319991356 -0.001203362882222142 0.0007580860154361407 -0.01691310018235357 -0.009404411280109243 0.005034269897827642 -0.001401312986504941 -0.02469289155523437 -0.0004108382087795918 0.003453853885081065 -0.02386118986115023 0.05552479378362262 -0.1383806378843264 0.05501285761786167 -0.03903485601675339 0.01823762076056415 -0.02994010181407787 0.002229374849614026 -0.006138787229153438 0.01260266448008853 -0.03213520291449615 -0.007246040481684166 0.001606857284606037 0.03332935008555659 0.01950091569613344 0.03313914938891191 0.00109524013874293 -0.008306300149948724 -0.03223794211388371 0.01388976102713684 -0.005573177883952962 0.0007987887120332892 -0.03092305776181093 0.0198886849687268 -0.03960174696148904 0.05782131306285655 -0.1266725128482409 7.704191067533307e-05 -0.01690676921334197 -0.005697101484641917 0.01072707127349093 -0.01221596044370809 -0.01884136654045526 -0.002505155902236219 0.007272814477742754 -0.011552965206647 -0.01820076803423642 -0.006786997090411321 -0.005931824054144264 -0.01892015916064145 -0.009541307867155898 0.005342287780055083 -0.002290570591113365 -0.01942587771549172 -0.009167307264361883 0.007740722674545804 -0.004375882049977599 -0.01954051675545975 0.005731796999938466 -0.03578513339567448 0.05045760964075701 -0.03697999978869751 0.008951822457175105 -0.01339891514592129 0.01160129286079455 -0.03095443714664486 -0.000649325504569061 -0.0008481538201908312 0.01204461766851203 -0.03290120314694635 -0.02185380255798746 -0.03811265609093135 -0.02207774443575757 -0.03248760358710189 0.01351656260329024 -0.0008340488353241576 -0.001896536705668742 -0.03198206729254616 0.01362340586286385 -0.01306492982877714 0.008216684999439963 -0.03758184079421126 0.05240393521142626 -0.1102178204548274 -0.03828387570088648 0.01532667838277819 -0.01614852295328981 -0.01497217205360835 -0.006364717271419107 0.01323538463834858 -0.01444098854595398 -0.01874127193847008 -0.004452996133150029 0.01402085757064834 0.0004438369393204298 0.002267526806926881 0.01206719816194241 -0.004340602588325033 -0.01959363239527197 -0.01135017081868754 0.01071365437287102 -0.006090247414220987 -0.01621839253332828 -0.01200343932573129 0.009425683778156911 -0.03026973030177015 0.06927118549953992 -0.01946977210225446 0.02074445822668787 -0.03112596026957055 0.002562829340839357 -0.003995547300794625 0.007289658418428897 -0.03127688151654821 -0.002425905438556824 0.002601010021243833 0.0184174711131252 -0.01746974963887642 0.0199362401555414 0.00187955535389761 -0.003623407921463648 -0.03226154075367196 0.009802457541940063 -0.004098445685812779 0.001910225335391552 -0.03348182058098904 0.02556104836478519 -0.02817646919013893 -0.01888614004665439 -0.03710724739680187 0.02567262653610964 -0.03028215102142392 0.02298436813817339 -0.01982637201263206 -0.01653744457006623 -0.00649360799226188 0.01731312512268022 -0.01481380366480582 -0.02477032860356366 -0.0370092082716062 -0.03497085648582585 -0.02547522107344348 -0.0115012244136805 0.01534614343802147 -0.006978638316549138 -0.01749554123605815 -0.01582396231348174 0.01923435393174404 -0.02880082394696055 0.02804331512969323 -0.04709317179256792 -0.01341033966147601 0.03097732644720696 -0.03889995166895893 0.00534351702230819 0.005321794384144232 -0.02842313009555225 0.0003812446432066662 0.002230284714415061 0.002266858524501098 -0.03139452726213778 -0.001543636095907932 -0.01717153000139921 -0.002350986395887675 -0.03252046104171896 0.005306280198256786 0.001863133275165943 -0.0004102251186100181 -0.03134039562503905 0.01095976471874335 -0.0001261750492848831 -0.03406866833544304 0.0316745832174694 -0.02056373848463521 -0.02537614440341133 -0.01120172406385332 -0.0001668961488318289 -0.0222981191281751 0.02704315530166675 -0.02120002032253695 -0.0213523697735005 -0.007616950782549888 0.02951379362951752 0.009219450958374013 0.01226265345565045 0.027175374370536 -0.008952492389515038 -0.02231665177958275 -0.01715599503834033 0.02507270438750997 -0.02455988482904817 0.004489586389850769 -0.01768453207565589 -0.02061711374655174 0.02957644964644291 0.006620697370544534 0.009489158154348297 -0.03638404157971361 0.01965580622991323 -0.007185605399580008 -0.02697653372573747 0.003695447797284461 0.006961523556153417 -0.01824543568799846 -0.07216452950558609 -0.0133154759241881 0.00708224950468471 0.002365894254055566 -0.03020585790635325 -0.001353153545043898 0.01678134127715326 -0.03706040705533042 0.01344084764825703 -0.0004684905074939769 -0.03066210172205051 0.01868646727642096 -0.0246852433711367 0.005946735100217136 -0.02288170523771958 -0.01269461355156699 0.03081555192141334 -0.01906249716020791 -0.03599527319953016 -0.04999040337017432 -0.0489825057725314 -0.03582640899740319 -0.01480741399255392 0.03072028830790145 -0.0180797997126871 -0.01737902513258915 0.002658982002353849 -0.02420618186359743 0.02336461621160697 -0.01024949364398823 -0.03466982004628427 0.02100832723813452 -0.01231594245256971 -0.0270671812844499 0.0313049262878501 -0.0276944678599232 -0.02367241911150548 0.04026152671488214 0.07517059007289929 0.03498538032161995 -0.02814690772911747 -0.02208385104313984 0.03208999926308336 -0.03313067673787654 -0.005589471395023043 0.01536198451031952 -0.03305029806744831 0.002526392493030841 -0.004009651793278635 0.01195975827492396 -0.02352573229162386 0.02465499887385922 -0.05280875620524798 0.001221879804690949 0.03920997578301306 0.02904711771142982 0.02897723145429778 0.04101389541551392 -0.008397063060912278 -0.04676088040663215 0.02516946376091187 -0.02716798573736075 0.01805883088582856 -0.01032613740960894 -0.02521351305715236 0.0005953413349434009 -0.03520682839299589 0.03400519830263963 -0.04134433684845002 -0.0004876846630918529 0.04621245202743337 -0.1223032206961787 -0.1240031313759123 -0.113823106091325 0.05709816497851579 -0.01556504260896961 -0.03117110898662095 0.02950025291497571 -0.03491875127720094 0.003390919882292977 -0.00781290076137986 -0.001607052072449021 0.002538703623643766 -0.02454287148824047 0.06487564115291304 -0.1319701201397273 0.06567421990475174 0.03756291073332819 -0.1219418574748634 0.07146047746128427 -0.03463257015798109 0.01138512544737147 -0.009106610853406165 -0.02342010595390828 -0.03836697347376042 0.04907094025062794 -0.1156472971419954 0.1963261249780866 0.7803243298008214 0.1228073197646198 -0.09574434426419509 0.04474904842691528 -0.0381127061931009 0.009743022798707722 -0.01548995513327268 -0.07957977487985295 0.7651200095263099 0.6857683842858672 -0.1130544449994918 0.004578991334384844 -0.006317786441448895 
