725831483386.7693 112754591997.5471 -98717925081.14966 322256369465.7991 322398595930.674 -98874142086.71603 39244568389.8238 25074576478.16888 -94092871686.42822 57781624927.12675 -93926696566.02701 24978579246.26099 -6571933184.616643 21228583262.86066 -3564554793.804387 -98660873921.13365 -98881024398.03825 -3239510427.448295 21271737477.19038 -38305415333.39143 -42674832872.12556 22301902382.05548 17822879100.4581 4968943401.031363 17571947314.97237 22467181238.32587 -43127716793.24255 16825177071.6483 -27783273384.82233 3615606434.280544 41233520266.52447 41070266767.75404 3663089589.937378 -27965104891.2775 18116150150.24992 15400934607.7703 -24459337154.39672 -25020554151.49074 -22922180650.75521 -24822007147.6545 -24426317057.1937 15837945754.44141 1190631583.679184 -9088010376.314091 4107908066.755814 -6017904131.821314 -28938964722.36691 -28624204615.24995 -6335057018.250602 4318578037.729012 -8788488187.286581 -15348787061.15451 -9485939257.038012 3476901266.629817 25237394516.59914 17496535472.67415 24971414617.78173 3233842398.340449 -9877863103.681011 -23590060114.70288 -10133833224.56119 -7337867424.762511 14088781498.13937 14249365431.31622 -7687518016.3276 -9436401976.438505 612216509.7544665 11792737646.9031 -23769462505.70216 -21903396501.87436 -27973306763.62243 -21965097142.63031 -23297663931.96316 12296902421.65715 -337936322.2860473 223094793.3887147 -31012853.73511782 -7505658260.754658 -6966270962.13496 -873438665.8558758 550242697.1187793 -12276060594.02673 1166307606.476436 24191491612.91648 14154378567.12487 24053437959.12968 794959774.5685117 -6028974159.293027 -13210690461.06831 -4926216165.874936 -4305504652.408851 -13732847189.48215 -6925381642.667617 -27663365706.29049 -16024721993.63991 
112754591997.5471 725831483386.7693 39171773096.79049 -98903108169.34039 322427344747.6387 322232701526.9309 -98689355156.74059 -6535517277.413416 24956791082.87906 -93895226710.57225 57781693051.32929 -94122623794.791 25088154041.28846 -38238244835.34887 21282387952.90406 -3181375586.324136 -98921457498.40875 -98620206450.34026 -3626135532.360472 21223310057.49388 16836460349.83031 -43210043614.88638 22498618201.85261 17526462661.74019 4967659749.002156 17869847970.89503 22272432535.82082 -42590360492.41014 18056877910.18932 -28000366020.44258 3672719896.472282 41039899907.97262 41263291120.43 3607735733.076443 -27751543370.98976 1198913916.92959 15916032636.05 -24419873389.01854 -24786156697.65051 -22921038520.90188 -25057858551.08666 -24465035130.4416 15318097318.84024 -15284377679.12762 -8729403003.48291 4359388809.015645 -6393687810.935521 -28566081740.35196 -28996754971.16697 -5959738653.435895 4071134894.161303 -9139203711.024622 -23619421182.95766 -9951312740.657946 3191302068.750803 24920034843.01388 17498002723.6719 25283982549.15569 3523943173.404382 -9415206890.784729 405610277.8110306 -9312462067.585455 -7749993357.76798 14278027187.18889 14058374905.23311 -7271628767.138585 -10266635076.2097 -319114014.4590462 12382295359.25704 -23203676515.31261 -21980381563.30111 -27969319998.35563 -21896017296.14814 -23849187899.22057 11692482812.61685 -12307730309.23708 613585506.3047462 -1028356731.240913 -6867645051.455904 -7605444980.786514 124081709.7338244 166129073.160137 -6179494097.654162 732231079.6275868 24019199299.97264 14161966531.84816 24208100469.3552 1240478118.452379 -6662719095.244494 -13825425105.77687 -4191929979.368972 -5040835139.13895 -13111420451.8479 -16066969321.74765 -27652171466.93959 
-98717925081.14966 39171773096.79049 725831483386.7693 115040015813.6301 -58398266913.96563 14309519999.58702 -17791521701.99157 321839870938.6115 322414957001.6903 -99070951104.6945 38325470177.69273 -26482835152.62165 9235424212.826071 -94522707513.26248 55490944486.23328 -93791135695.38174 24097483347.33 -5274252330.119157 -1193373568.677669 -2604936927.252961 -4290414631.695234 -97743489058.67924 -98758395854.66504 -2761570554.481253 21919880430.33585 -38377479376.14022 24179310193.25849 -22494812530.43193 19062133313.54769 6510608483.392793 17919453653.07877 22569073961.16259 -43720209567.11684 16633507885.46218 -19154628863.31089 2990283947.424224 40874871395.87913 40149425210.36819 3173349171.755332 -28163569473.55101 17521603253.95477 -12598977130.22876 -12252139866.87742 -24317834371.14747 -25999996342.74218 -24253070431.20702 -25080969118.29028 -24170890122.01234 16353761905.86472 1464739119.771624 -19693325708.51076 4437465050.492493 -4615415395.628185 -28500776882.63057 -27062393576.20805 -6085701499.3629 4619808511.759638 -8530826843.344024 -15117457946.93137 18178964350.65134 26127541189.49203 18590086492.74254 24906399250.47787 2637212374.251626 -10443585897.41612 -23662857433.25801 17307856249.07611 -7589319340.693221 12460294537.79385 13209287959.9957 -9185027617.992565 -8451231223.340663 -480779975.5279669 933761657.8961574 -14758860106.94775 -22013679333.65052 -28559688366.30289 -22266737204.80347 -22124856419.52265 12855426534.60392 -397007202.9667935 -5531946272.113393 -7015672485.532343 -4533283634.091358 -1077613262.75658 1072694188.038217 -13079873587.05001 -5185367865.712135 14407758265.0411 23377786143.13451 -113017366.6325704 -7124349280.408015 -22907630031.04939 -15797086502.54893 -4817830356.132213 
322256369465.7991 -98903108169.34039 115040015813.6301 725831483386.7693 114966240296.3861 -58385746059.62431 14312550683.41637 -98551972861.51349 321943725378.9633 322219117147.1407 -98886952349.50581 38802803653.27383 -26570672129.9297 24444899653.28915 -94348110708.35167 55490081927.67184 -93997097749.37756 24268522689.21492 -5527009541.571525 -1264949028.270254 21755264604.74744 -3862823467.025901 -98009376873.33383 -98496523074.37157 -3128222980.622993 21830335332.31478 -38804118056.68356 24064852276.37708 22018038011.88226 18750751066.25966 6534376944.951147 18202652579.97591 22363648444.34884 -43198926114.97993 16553538543.55603 -27555581863.88073 3022282697.828971 40691809393.93662 40343522041.73975 3109890437.665473 -27928809582.73402 17920365605.82605 -12366118920.22323 14873459350.68516 -24287604609.52293 -25746820771.13129 -24274792400.66636 -25306056952.07572 -24216439824.64992 15861608821.58417 1419098867.232079 -18867501106.5271 3911701067.997011 -4992299486.598236 -28130596313.81934 -27438952060.56153 -5699206915.326447 4346876379.2062 -8925693129.401228 -15493987398.02215 3425396574.029821 25855163927.47892 18562851616.04779 25268566731.18093 2887657359.081961 -9952323147.816397 -23512450751.86234 -10844023747.05356 -8037408890.558518 12669628582.88517 13031851785.59135 -8806248596.322832 -9237364294.911665 858303533.0925109 599878374.8431498 -23759756518.14885 -22003232945.23083 -28635209937.62933 -22126587828.65425 -22785232459.59609 12355941347.93048 -534969760.9358947 1817025631.024719 -6364727320.814361 -5164334188.353505 -65200912.17533337 674483290.6814035 -12905320525.74476 23970074215.37117 14266261025.23457 23691772812.01988 207540314.2311448 -6076748429.543595 -5569126909.775638 -15249219353.72685 
322398595930.674 322427344747.6387 -58398266913.96563 114966240296.3861 725831483386.7693 114972462245.0561 -58402879908.08439 39200528622.10424 -98732721865.64478 322079372436.3251 322056159558.8521 -98704458042.96439 39273252239.1889 -5711657097.584184 24371673790.11665 -94162454452.86928 55489827075.52437 -94192058655.08824 24386550277.93602 -5742725378.055616 -39165084242.01595 21781675498.13409 -3455483704.768873 -98274092542.3396 -98233002273.12715 -3517465724.600064 21775363346.13922 -39231509291.86802 -42747104350.43001 22200186329.21297 18449402219.1396 6541435908.463937 18495624296.64684 22171048775.40363 -42662803950.54337 18228792932.44791 -27748322184.08496 3065105730.375717 40504614984.90977 40533994650.63356 3057722659.178075 -27716847555.51262 18282655106.37275 1360403648.775606 15421449774.0548 -24251298400.68746 -25503677392.17508 -24281247869.69907 -25540846304.61854 -24257316948.41266 15338052361.25778 1347493510.463948 -9220304354.716827 4136392732.261673 -5374163475.919576 -27756532771.37594 -27814903138.03241 -5314506929.768457 4099669180.284545 -9270568768.489874 -9549423982.854349 3121326566.706985 25550474926.55349 18554738410.70851 25599965348.92451 3166651858.36283 -9476770957.765263 1960202676.613899 -9949561104.01379 -8464627817.583633 12870799575.84532 12840178364.94165 -8399703916.614301 -10085226098.26595 2159666661.140882 11859298649.72471 -23271584730.53302 -22047677602.29519 -28657726721.22239 -22037225284.32281 -23353845136.30688 11760489204.1071 365411615.1408598 797295109.4311875 -5710824504.503649 -5812299047.807443 956305826.8149562 311568599.6087031 534409430.6254388 23867942875.11491 14224001284.98359 23891421877.94225 600446425.0051823 -6190850041.276184 -6306295356.462292 
-98874142086.71603 322232701526.9309 14309519999.58702 -58385746059.62431 114972462245.0561 725831483386.7693 115058682248.2882 -26556786400.39009 38729001446.16376 -98915491956.17732 322247406726.2159 321925497302.1603 -98524073929.57295 -1249098148.452421 -5490090655.204837 24245397517.65705 -93965781613.3932 55490175961.53599 -94375998017.92543 24451518080.24802 24084458611.27583 -38737635941.20549 21841974786.28124 -3069672913.684887 -98537373333.33617 -97968086735.25746 -3928040183.361403 21754143960.89759 16564566203.02874 -43281033438.61599 22394748405.63135 18157962071.96469 6531776586.10372 18798526707.27661 21990789606.82205 -12407465093.70878 17860669658.35052 -27963831347.80051 3119014279.894217 40313560060.01042 40720563875.87796 3016601072.02153 -27527637281.6622 -18996020621.98831 1427858585.132586 15940295122.24399 -24209639877.8314 -25270412061.12893 -24272414850.44261 -25785541674.24667 -24292723168.1484 14785773560.55128 -15429481415.30194 -8867487624.988056 4387668958.219331 -5759252444.827402 -27380371894.51258 -28188480389.28765 -4933300776.300572 3879203049.85051 -23542506215.32063 -10027892294.08619 2846856636.329879 25214224400.17584 18565837474.63125 25899672010.96832 3475432433.514373 647126956.9220035 652171717.3992323 -9110853098.731035 -8867078546.357576 13060468456.43865 12637516030.59944 -7968973403.793582 -10987680597.77471 -512906231.4661441 12440011070.08392 -22688425059.88532 -22145128816.83751 -28626925410.96203 -22001216413.74183 -23826961465.56055 -12939229032.70305 734289779.2474055 -223587911.2170662 -5064791519.498591 -6466453983.458776 1974751870.755184 -6232682541.592618 153037648.7712342 23650385868.13719 14281801184.96987 23975590259.27274 -15338875667.1624 -5456020683.139054 
39244568389.8238 -98689355156.74059 -17791521701.99157 14312550683.41637 -58402879908.08439 115058682248.2882 725831483386.7693 9142316481.276701 -26469442242.96951 38250604294.53123 -99099665248.29527 322448413758.4521 321826534356.051 -2679872304.726285 -1188640780.649684 -5231691167.679768 24066114283.451 -93758108296.94356 55491134015.34364 -94548868980.89122 -22576241552.9563 24194626007.88412 -38311349384.00426 21936963582.22444 -2706646210.302467 -98798967727.58368 -97702040906.84398 -4358665290.896976 -19067745298.02008 16647821249.4019 -43799852352.84004 22602214772.10426 17876266657.9834 6505411002.258133 19111478343.7773 -12136466916.62695 -12628101434.78468 17456453069.37081 -28202131900.35083 3184250193.764246 40118925087.46433 40902959196.11859 2986261294.743151 4473919490.473465 -19821367193.50853 1469629962.45832 16427328133.53682 -24163440347.65162 -25046811295.08918 -24248323426.72147 -26040287645.79045 -24321948692.26423 18032398097.91129 -15067174658.34042 -8465083394.324794 4664509671.471473 -6145878156.612711 -27003875719.21063 -28557895490.31782 -4557352859.029463 17463834047.17932 -23677324010.73594 -10520949869.89558 2600736170.199046 24847366168.69666 18596024864.49356 26166969419.49744 -14720970738.55198 992137909.2924513 -691691752.1963156 -8334911021.149384 -9241242721.080719 13235406831.14533 12427217268.57838 -7518010021.488991 -5698013458.432019 -376472836.9737404 12924337484.79706 -22014179121.03471 -22292897693.82662 -28543234568.92917 -22020316711.31054 -4955560281.99832 -13097731916.93479 1137355221.557555 -1233514610.066318 -4437320124.765347 -7115966071.692931 -22860906549.94608 -7296383605.822165 -156691991.2232915 23318834691.72009 14438536269.6473 -4564479801.602589 -15875749877.28939 
25074576478.16888 -6535517277.413416 321839870938.6115 -98551972861.51349 39200528622.10424 -26556786400.39009 9142316481.276701 725831483386.7693 117352001249.9987 -59722597961.01707 15176508803.33918 -18416858546.22773 -2363071071.989752 321583477778.1476 322216033316.5514 -99062410359.75142 37843230968.29013 -26163128634.21071 8846735052.499557 -15799092772.55325 -94758623042.09384 53192576135.48722 -93868417795.30806 23366341438.10176 -4207415749.832257 -2179544436.233011 -1710857289.41878 -17867312778.57308 -97059318111.6004 -98353645852.68048 -2637293361.924351 22483780333.27975 -38872668335.26913 24523383500.8161 -22740063334.91951 19996130512.98295 8060511866.10012 18554617851.70684 22454516292.43633 -43782004614.86636 16338995001.61827 -18538792080.38578 13221308941.85706 2414958981.938699 40280069801.60595 39388451791.42841 2604270888.763996 -28122597076.25498 17324770050.08513 -12003320576.70019 -12969698704.66565 10523456027.68311 -26723251586.83581 -25570601958.66773 -25544750520.62362 -23947316282.86595 16383571132.28461 1692060070.376551 -20088666650.04885 4742336441.653414 -27645050503.32527 -25824675328.42101 -5454988468.686048 4643207204.52991 -8683934863.757021 -15258637954.56156 18203264007.01274 26679361232.6915 19621717406.1777 25126537688.96959 2286759875.128798 -10529876968.87583 -23583092263.12844 17233957870.03008 -10481341037.63927 10976297827.83413 11947192232.12672 -10292474571.6062 -8215615562.155962 -226853662.8711744 936659760.2223558 -14655425171.77505 -29093115898.2064 -22382728307.96294 -21557325544.78013 12888529315.16034 -582458126.0651097 -5486024224.660018 -2696572874.893991 -317217322.0091404 1148625893.480491 -13729875471.20737 -5082917038.405386 -665470075.1797225 -7190815951.343584 
-94092871686.42822 24956791082.87906 322414957001.6903 321943725378.9633 -98732721865.64478 38729001446.16376 -26469442242.96951 117352001249.9987 725831483386.7693 117238167330.3242 -59695445592.08841 15160136054.47844 -18417010080.93887 -98374581973.92354 321653064662.1599 322023386450.9755 -98881953186.83592 38328067746.49448 -26252628911.5074 9447399350.597462 23765318309.88484 -94596084156.46942 53191940917.8505 -94073307430.42479 23545905254.98343 -4463160778.80205 -2242771582.024319 -1203804141.269044 -4176777915.350753 -97328790183.18153 -98089247586.61212 -3006850465.233291 22388274801.98336 -39295346401.59698 24408443924.41678 21742153419.51595 19678731661.58257 8093040667.386096 18832550303.58411 22251442834.5037 -43262256709.05239 16261582360.412 -19095451815.48755 -27351233438.78657 2433528576.260196 40103821081.4803 39579805254.25027 2544199811.420382 -27889445328.98826 17726130756.20016 -11778614780.22705 -13691531235.49923 -24102778304.00375 -26459830402.94711 -25601140029.8839 -25768155060.70171 -23995433675.27918 15887215388.25004 1643233568.964224 -19264481052.85254 -3947263263.703438 -27275479979.6627 -26203268483.98397 -5059495379.936286 4370476498.290993 -9072879979.465561 -15636599380.48146 3364833776.438577 26421794163.20631 19584352137.82687 25508503794.16661 2525320296.672995 -10024097763.09846 -23428257135.40978 16186033992.33924 -8733870780.923367 11195087985.62535 11771446255.11026 -9926512362.001041 -9017550409.795794 1108966105.192007 606705554.1097319 -22049320426.21604 -29198923395.08113 -22220027733.18208 -22236671538.48633 12398165574.14128 -742058544.8052373 -5210971504.212757 -3328446903.277633 715290928.6171582 775733560.2630452 -13542803001.79003 23201718742.75716 -401355873.0930885 
57781624927.12675 -93895226710.57225 -99070951104.6945 322219117147.1407 322079372436.3251 -98915491956.17732 38250604294.53123 -59722597961.01707 117238167330.3242 725831483386.7693 117204373810.0117 -59697735534.7157 15182540610.25162 39201803063.02972 -98551433411.35667 321753809212.3711 321863593666.8066 -98702203851.47293 38805116965.06319 -26344297715.51436 -4837045056.968101 23737365675.63954 -94422449882.49207 53191640384.62218 -94267237949.70586 23672210891.23778 -4681990199.55592 -2377731890.753854 22301334793.66483 -3746557352.363353 -97597326094.34731 -97823156014.50227 -3398902615.593434 22327004397.7189 -39718268540.7868 -42265213719.86134 21910085448.34138 19371746039.4278 8108656467.845749 19120566107.0604 22061163057.36889 -42727372278.96168 16205374304.00072 18368509820.29007 -27519478836.66574 2462506302.360381 39923259620.58049 39767621606.87631 2495292939.85342 -27679208448.26785 18090847593.20665 -11477322324.02352 14892020339.61988 -24070698316.98449 -26207015476.20834 -25615815578.73276 -26001715743.30677 -24038640608.49205 15359723344.18867 1568519307.333 3936186075.925883 -4334587292.33917 -26900925463.81639 -26582132197.54771 -4665249995.344024 4123674565.485888 -9411487370.435757 -9141136183.310112 3041407331.257644 26130762213.0769 19566326654.73609 25859408603.32735 2792501057.68545 -9535305971.137754 -23169401005.91752 -10658515059.21146 -9175413473.073065 11407637827.55559 11579643678.13298 -9530519946.032808 -9883233691.237408 2406731373.952682 -23241564995.42055 -22057798753.31502 -29250031413.94309 -22109042240.55431 -22822561835.44773 11812750586.60198 2642828282.439623 -4544573194.33873 -3982764081.069989 1760119230.613585 435257794.2375201 14194642614.42617 23448239327.44244 
