-21146510.91052016 -69019037.45013154 21322241.48010249 26910171.0590956 -4640347.269009602 -20881943.03000404 -1696875.228342806 -12025702.68154575 -22329500.34561747 -21688242.19192645 324282587.9097891 -6222736.083550617 41734490.85425448 131652578.1590636 -20328464.90188114 2487442.203924922 
-19651191.28727057 -56770422.10219849 22024147.11239744 22979512.49154343 -1966816.135033325 -17643341.76631491 1028466.037435851 -8718489.329965336 -22304316.47167438 -18579462.97003986 294966426.3016813 -6634736.654344975 42875131.62663873 158257241.6449566 -18149863.49609621 7125098.046553641 
-17639187.24332964 -40421652.99182008 22658641.473168 18917207.89520104 121001.7288810878 -14714086.72019686 4703444.658835283 -5511289.496433609 -22384630.5646887 -15199487.19209454 253720295.436663 -7338345.409302979 43167966.87507349 175923019.0302896 -15857446.08137879 11583920.92882945 
-25459642.05980245 16106876.89871086 15067767.79112604 44627193.8045826 -26019289.27865695 -36538333.26938204 -16061337.07060643 -21425087.91270746 -16900157.65948932 -23412071.94126503 144411378.5483977 -7030557.242537474 19192130.07825187 -67778608.62303008 -20654043.50017769 -25667529.73489354 
-24978963.03067335 -2347597.891934715 14781014.25254821 44392809.37397224 -25970716.25322092 -37270146.49753466 -15918103.02052492 -23669120.6215158 -16551774.99385086 -26363813.92095599 204443829.5908015 -4773520.861783312 23179493.8179886 -57003805.68593498 -23112271.9424113 -23527092.84851836 
-24636098.57034071 -22328054.7636403 14353268.88034199 43378859.380371 -24923291.4751886 -37102876.11225102 -15821295.48665483 -25075224.59839594 -16336093.85548918 -28723936.88343504 261888063.1123645 -2815098.042725866 27036777.99049201 -36564680.79774476 -24536705.79988552 -20143142.50683077 
-24416169.78073764 -41549064.01427695 13968904.06944079 41656792.15436493 -22972027.58309229 -36047914.094845 -15782924.99627866 -25511253.89488027 -16228228.82172676 -30286639.01847589 312359009.9823862 -1195847.231900227 30746551.23283208 -7299647.398998047 -24966300.69746168 -15848742.39365413 
-24264716.45584831 -57834194.12784684 13836403.5214391 39342049.83569501 -20293374.72920179 -34192984.49241417 -15680164.77868421 -24934999.32556845 -16211580.33517704 -30911998.12357921 351881033.4352426 53268.32821784261 34247793.78536369 28981868.7093439 -24494090.71568226 -10992976.8976036 
-24089933.35065053 -69364740.35831684 14140583.6325659 36574140.80239735 -17123928.17420109 -31691476.38501032 -15281152.99802306 -23399316.57669213 -16281087.23951571 -30542839.45693266 377274389.4880343 909463.192584274 37439699.96405499 69643113.80814026 -23249993.34587485 -5897924.401503166 
-23770338.9715038 -74883191.3720918 14995675.16172444 33492874.48375729 -13732212.80030918 -28743910.13938479 -14293321.65003322 -21045684.12992099 -16444061.35542281 -29211651.47130455 386468192.2102972 1357342.923855332 40194217.71567574 111460096.1492848 -21384041.74959185 -825406.1875644402 
-23167412.05786824 -73827990.6017376 16407518.29720883 30215070.10110373 -10387265.07005067 -25573944.83469386 -12426518.43587926 -18087050.74241935 -16718522.9938724 -27036648.13254282 378705879.6638446 1388572.038831753 42374723.04761225 150933569.3224943 -19051810.98908349 4042921.697830256 
-22142097.21648182 -66384703.87138642 18251927.13645647 26816069.44525735 -7328135.174542788 -22402038.62915949 -9460757.56776428 -14782244.50910671 -17129196.98938034 -24207498.36872249 354620738.1215153 1001806.103334358 43857260.11394832 184639572.7092128 -16403189.49865391 8610740.916953407 
-20573528.54718378 -53448954.12705215 20273970.38635124 23319676.26833505 -4738282.076877005 -19420175.18850389 -5307491.076373374 -11405322.88578875 -17701564.78117643 -20962595.69691829 316173195.9002199 202761.1349064822 44550429.44674797 209580146.3043106 -13574979.30959073 12858350.27840498 
-18377916.66452834 -36507152.67852996 22109816.34801424 19698809.13477839 -2728151.883152667 -16770928.40857572 -53981.71702414256 -8213897.436140339 -18454587.61192375 -17560845.66351536 266456712.9977403 -995596.1809920088 44410319.59015783 223495220.1987827 -10687189.55289484 16822870.78040606 
-15525346.82924696 -17450831.97751399 23329342.73544491 15887387.62162699 -1328106.50189856 -14533571.34265522 6017398.980005826 -5420580.829110491 -19392904.33225398 -14251659.41388969 209393422.5453512 -2572639.081072513 43447790.50361314 225100614.0818142 -7842399.635417031 20571640.42641544 
-22676859.0695636 52818153.1419609 5249190.262510918 42785445.77238441 -29662105.61996802 -37364300.38576201 -27169237.72430639 -24188864.40499424 -11339319.0495086 -25357690.75373096 139019045.5231618 -2993220.250477649 19933738.47841372 -68166705.70584475 -20580238.13186854 -26497766.62319155 
-22756678.64814433 33031993.8629164 5188742.659334674 42946252.55019199 -30106045.54148635 -38428757.43811907 -27081427.95915579 -26745725.47280778 -10455084.93539613 -28414291.17862678 203670016.7789962 -94657.70734398579 23454714.13642037 -58530891.17947611 -23038408.05481324 -24052882.46400318 
-22968712.37978923 9942393.50446447 5020659.400528125 42379748.88062148 -29556671.06731496 -38689519.43715189 -26951170.37541578 -28563367.18823898 -9817493.581726342 -31005630.57902557 267591154.916892 2500187.240800434 26850254.59972938 -38518576.49632381 -24406746.98287133 -20270210.25470874 
-23297249.79420293 -13990332.54187084 4918514.732944642 41132900.59926408 -28060771.47095911 -38120797.51801907 -26868718.93337256 -29478165.66810279 -9418890.913254457 -32915706.0045293 326119637.4834222 4727517.800301377 30155204.47655367 -8616481.044233738 -24720906.10978491 -15527388.5402033 
-23692598.08606999 -36262600.57435759 5106496.86663551 39307882.25541396 -25749403.48517684 -36768270.86046404 -26768889.86384722 -29405768.97991451 -9251694.943488464 -33979580.71361476 374817372.4732204 6532145.853485201 33351901.95597334 29639736.63843094 -24073242.69008832 -10228272.53066554 
-24070546.4826604 -54606088.57310078 5809278.46884045 37043191.09745659 -22822092.52196223 -34743455.60883511 -26445137.52710968 -28351292.69443352 -9311141.929852655 -34103197.48346146 409892661.5743698 7868223.699763876 36369177.59248487 73766494.10469839 -22594477.35663404 -4752444.10554685 
-24316521.15649687 -67234684.31865151 7197999.534485843 34488153.31700426 -19522995.09781411 -32210047.98518006 -25591244.18644666 -26408691.83519466 -9596599.907187283 -33274734.44008144 428566208.5731539 8700699.44304944 39092332.48987985 120541009.9177546 -20435990.08047781 585940.714393971 
-24294489.64271372 -73031674.77713668 9341549.448367117 31775375.31540634 -16112152.2789545 -29364008.01684541 -23864065.38918488 -23749400.43990921 -10111359.57385932 -31566030.58808872 429342201.0668059 9006964.792241458 41381789.69950818 166297687.335687 -17754725.16645502 5565274.885816474 
-23860113.38296458 -71656486.88257849 12171753.30013625 28996145.98358082 -12835594.07145264 -26409954.95717352 -20957466.75483219 -20601736.6545392 -10860909.35718453 -29123900.32754897 412155181.9138405 8778161.851730371 43096749.53177116 207281562.8947868 -14701957.84920434 10067185.2174228 
-22877087.4929662 -63560151.32562475 15469168.47443564 26183432.11338164 -9898185.885247948 -23536922.77103994 -16675703.85400322 -17223778.60753853 -11849803.66024788 -26152471.38090309 378376771.6528369 8019751.864102907 44119452.08327647 240021065.864556 -11416389.55803255 14070858.58431674 
-21235111.69524823 -49909670.05839812 18873240.3889386 23305971.19806624 -7442722.958124039 -20896612.5264356 -10994310.56538516 -13873264.47306364 -13077350.5733079 -22888847.09954452 330681481.0253877 6751183.734570925 44375658.10954823 261679457.2062135 -8021307.901576767 17633425.61931053 
-18867568.96760935 -32432272.41185116 21916964.09220845 20275215.9555289 -5537927.503578461 -18586965.41431712 -4098113.677749585 -10778446.70139799 -14532481.30597409 -19575259.73649484 272786121.7543927 5004774.340709511 43847688.42857053 270346117.3866051 -4624972.801141607 20860679.17693637 
-15766804.59401736 -13199834.18106415 24082461.66823281 16964781.17254027 -4176798.460247876 -16643203.05923586 3610918.192245806 -8113685.114542727 -16188312.46722889 -16431332.6133951 209090930.5251776 2824159.343603004 42577688.09027111 265235168.8147416 -1323040.275451913 23873544.89055027 
-18037952.50471629 106620732.7669638 -5613456.303373949 38049808.55971455 -30716037.74476025 -35300425.6766775 -37411659.82138494 -23207298.23833311 -7667108.283484321 -23599383.10906855 66633066.03553357 -3014205.406931651 17282491.63557243 -66835676.94050174 -17021422.02151953 -28486391.4305242 
-18534555.31192805 93976512.90214351 -5412764.743499327 39113206.54317095 -32476401.12341234 -37148858.5345113 -37870974.88852989 -26364108.02253064 -5874170.712120764 -26745138.03411423 129057964.3002799 651011.0590018474 20484737.38921974 -68808354.15555553 -20546245.82616656 -27551030.18724226 
-19175284.69389411 74033321.86922738 -5329858.218078479 39587428.21070202 -33369828.42421015 -38427774.09763073 -37860792.32912964 -29128698.75020357 -4391996.552432229 -29780652.49551051 197217842.2620975 4115165.583316616 23392809.94759321 -60793260.25043984 -22968746.98430623 -24835888.17073739 
-19961542.36196994 48837998.80680899 -5328069.058897784 39418678.39722065 -33314419.07168121 -39025106.36306021 -37703895.88712387 -31271555.67021479 -3242868.169318244 -32480433.19246459 266691831.0881051 7293034.602955461 26143189.91369928 -41840093.25031056 -24247557.27400587 -20662819.28171952 
-20872466.84829531 20932338.94773989 -5258262.406962574 38622742.94710487 -32311754.04889341 -38885772.2383718 -37584766.64323183 -32607449.76362599 -2440896.536802624 -34629196.21158385 332646235.9042993 10103744.56671374 28833753.40220999 -12038820.29504968 -24419262.34129696 -15453291.75104133 
-21859606.00539301 -6927687.491184377 -4891173.830600853 37281386.55609313 -30446687.48257734 -38018475.29841963 -37516553.12266314 -33017612.34834425 -1994082.249176688 -36047458.4704367 390269561.0123729 12471457.56815678 31503557.61537356 27415196.37748597 -23580308.08950634 -9669429.435264282 
-22844441.84581126 -32071889.34129451 -3967217.582875346 35526295.53597338 -27877098.13228073 -36494575.50010189 -37340223.09301083 -32464042.01607601 -1905737.042925781 -36613108.82415311 435218862.1287438 14327898.36341094 34125380.57686922 74273973.68648644 -21866818.11735912 -3755845.141660259 
-23719567.17659967 -52200508.67760015 -2255608.057998569 33513413.85135974 -24814950.57528058 -34439182.87683515 -36755877.9249014 -30994088.56608269 -2175311.947608298 -36276173.70905213 464030763.2767671 15616089.04822642 36611396.20065185 125406235.5602666 -19435193.12934695 1910219.869039178 
-24353986.29595377 -65621373.24757692 386974.433217041 31392193.46027983 -21501142.82802547 -32015622.77209461 -35381359.69054297 -28734725.61691595 -2798673.419424888 -35064873.4310654 474453601.902389 16294401.01248627 38830227.27107698 177068517.7424697 -16445785.33257084 7054533.543423302 
-24602581.63672016 -71413399.03176722 3968104.007015243 29275233.41911776 -18177418.53655602 -29405266.31038615 -32829130.92651394 -25877266.52121575 -3767826.496681256 -33082191.28950465 465665215.5100385 16339986.00859426 40631837.27819872 225251258.2775569 -13051118.05767588 11523689.39754477 
-24319289.83228549 -69499357.78272352 8330322.245986835 27213861.1625085 -15058992.87368858 -26785317.05832659 -28789540.90721405 -22654521.34127296 -5070035.465833093 -30493403.4889693 438352969.7253159 15750806.71650453 41875558.84488869 266063935.3042171 -9389196.914020283 15284195.15203384 
-23373014.08074929 -60621766.10819628 13146815.85813292 25184389.22814324 -12311433.05819004 -24307418.0155713 -23107417.60011955 -19313373.28091859 -6686270.607993833 -27506185.39760764 394647386.7598479 14545811.54246788 42456175.85396077 296118163.0807796 -5581579.592024536 18404606.23488601 
-21664825.1961701 -46227228.79617073 17944446.93671022 23088172.05098249 -10034760.48087658 -22079856.56090601 -15839616.43538449 -16086342.60323029 -8588940.85123717 -24345868.75429893 337916483.2364543 12763218.04497728 42323422.57210349 312867167.4516193 -1735163.798025622 21024769.98813174 
-19144635.71162997 -28275188.63907092 22152489.86997958 20766421.24502975 -8256776.005130473 -20155707.15881668 -7283634.573148349 -13165827.07621849 -10738970.05796411 -21229051.10959118 272442867.741779 10457296.73490026 41491455.21770756 314864348.2460692 2053792.735936714 23317846.25302346 
-15825330.24589667 -8995531.779743277 25171513.96782051 18028333.06971029 -6936378.506195386 -18528514.09312149 2028664.716033367 -10684343.77426255 -13082435.35925424 -18338971.69557907 203018077.2348418 7694392.961966932 40036596.46881043 301912244.8088766 5695046.535420938 25451475.12129148 
-11792348.91890606 9375115.904843289 26453615.24383654 14688800.41892153 -5976309.593963455 -17136167.96045958 11373308.68246029 -8703294.28099962 -15547187.17619168 -15805838.47131557 134497140.9509405 4549114.524712396 38083675.10388668 275085180.2963013 9100606.126414353 27554203.77402962 
-12197347.07583501 148071384.4770792 -16701528.26814057 32633774.92117187 -32357810.92023883 -34170009.3620447 -47071441.99594044 -24801158.23801435 -3136541.860837545 -24688453.51926452 52331233.08878158 -230172.3822197388 18349762.62551731 -65476034.26950268 -17091292.73432196 -29785587.19699818 
-13169989.50078607 138457280.7185026 -16507478.26143487 33741917.71439551 -34382835.59479434 -35948230.86375415 -47822925.16581139 -27920407.81673114 -692496.2772079428 -27583540.12417733 114972120.9011815 3856977.246406911 20965215.67820991 -69489674.57406206 -20602845.02422225 -28799137.77432098 
-14334295.39894533 119691175.3770008 -16347933.35902563 34417162.71793038 -35650648.8578673 -37305173.40871473 -47879078.67982685 -30771917.12575319 1410321.575153683 -30468776.42298825 185360333.3560126 7779325.098073901 23144536.03140562 -63547179.09458125 -22957885.74533026 -25869220.69618273 
-15676582.21145094 93619418.5655411 -16249573.19633234 34565799.12653822 -36048894.67125709 -38121157.59571145 -47662460.27447274 -33130640.07434944 3124418.897717973 -33143548.60773995 259225764.0423914 11448771.29033482 25089722.57391922 -46287277.8459999 -24113683.29824747 -21334229.57841078 
-17167203.96787395 62759438.23505225 -16104014.43085435 34166099.18694439 -35539391.53600363 -38320995.65907962 -47466908.66888312 -34800364.89288443 4411886.833203944 -35403720.91309 331681399.6463567 14775732.60870124 26970325.50665869 -17368789.12442751 -24111729.73122968 -15655890.90890856 
-18755540.05371921 30026797.40614279 -15691500.20115262 33271714.17514272 -34162736.31549986 -37883473.78661814 -47405551.39773027 -35637170.80209905 5244559.115515715 -37066046.83702487 397648595.9390556 17669949.69714488 28894392.3622285 22412201.30719614 -23057639.06511839 -9355504.950699911 
-20366523.39609805 -1576320.509773974 -14727268.43805242 32000377.01312137 -32033366.50624817 -36843974.54656137 -47392066.18464728 -35566762.73427667 5604542.463017589 -37990328.15019658 452316375.1530423 20044157.81409059 30892966.72637849 71122680.54671912 -21098475.44135008 -2948242.417559884 
-21899580.11195709 -29275721.05722944 -12923137.11730473 30509933.97587542 -29325736.1511108 -35289922.76780347 -47157820.45434097 -34593448.74411261 5484744.478456562 -38096474.73866719 491587540.8604336 21819825.56542191 32919637.25410219 125815581.4594952 -18400848.55706827 3115940.169224706 
-23230724.53772323 -50807584.03506958 -10054383.65049357 28965881.93148836 -26253407.32826616 -33349642.18100265 -46302202.68831152 -32799607.26380975 4889098.824975513 -37374278.46958541 512464988.7603281 22933751.85081714 34864193.38794639 182766346.6376589 -15132511.96855135 8497567.617611596 
-24218297.92167626 -64637599.3979682 -6020985.628495234 27506085.39327689 -23043771.70623396 -31176042.46762455 -44368538.27588844 -30335721.92943672 3832348.363574752 -35884651.59484571 513337398.1898101 23344156.25804168 36577242.7939655 237801161.1684793 -11449282.93312962 12994162.92666823 
-24712463.78412873 -70093693.26372632 -892884.3928016197 26208955.03780487 -19911677.16035381 -28927215.99614829 -40934133.70650929 -27402281.30119789 2339447.324748673 -33752175.56359664 494133903.1783362 23035018.94704288 37901006.62839627 286683898.1980729 -7488031.0616932 16545908.9617473 
-24568106.13207021 -67399632.72226731 5068939.581582097 25070983.27329967 -17035370.10441058 -26746429.63185311 -35700752.25280645 -24225891.83688752 444828.1064069675 -31149920.60517045 456331204.580533 22017790.69083188 38700666.08420875 325521463.5961906 -3365427.747314466 19221333.16166253 
-23660265.84259283 -57608545.490086 11420415.84062651 23998196.8441364 -14537856.65937334 -24744098.6392465 -28571508.96524436 -21032699.01281347 -1808105.123296422 -28278488.79911914 402812330.4112712 20330128.06640133 38890699.56091411 351144365.8200988 818735.3354575828 21186615.87737346 
-21900758.41776104 -42447011.26875921 17572035.029962 22813986.98310821 -12476073.5674427 -22984111.94203447 -19701838.43285494 -18022556.5968274 -4366883.545711551 -25341977.56414353 337592090.9865937 18031909.58273451 38451600.29124227 361421371.6000142 4975443.540113415 22664216.08495139 
-19254213.99342744 -24090488.30969677 22852512.94946606 21283216.20309203 -10839233.45446436 -21476363.96178094 -9515621.373570073 -15347282.33055782 -7169021.479881908 -22523961.61191957 265438408.5361848 15199341.18001032 37434043.70241705 355473857.6080605 9019593.147079127 23887700.83973637 
-15751537.86656204 -4898249.663157516 26590817.58787454 19149853.50989543 -9556499.861565832 -20176596.57425027 1317700.02568195 -13095801.58431359 -10140170.12418909 -19966597.40107846 191429528.2932238 11918357.42355787 35949718.33502706 333766192.3196601 12864253.62638074 25059818.36370062 
-11498765.26827764 12860114.975783 28205917.97574041 16183053.58978032 -8512910.678515144 -18993752.9942206 11943770.06751719 -11288076.7820304 -13191644.991785 -17755562.49911846 120493430.2962833 8278687.542613641 34150310.53462479 298061964.7834744 16417505.76145389 26319979.99905394 
-5436137.241278902 190155780.1846923 -27749655.65184043 25892157.04255118 -33178973.05170206 -32296630.97513624 -55705685.52916733 -25898697.66983478 1002453.556124775 -25366669.42137755 35870725.24038809 2234011.853424407 19484819.46656578 -63719476.39616725 -17311981.2192921 -31141299.70382272 
-6793899.893911567 184931743.9622025 -27614241.8859637 26875981.65296734 -35346686.83385509 -33859136.26236694 -56737088.17661746 -28856622.79995761 4050677.717852281 -27903855.25403027 97393582.56700933 6613691.864380314 21485190.21658262 -69966378.0382023 -20792560.787425 -30197158.36966792 
-8410086.044677649 168783302.5815015 -27418742.83021366 27616091.73764665 -36886138.58025198 -35148045.13171116 -56813846.86994758 -31664911.42204052 6755082.366126487 -30513077.53111226 168605435.128128 10862133.22307397 22857537.57714828 -66493020.95720982 -23055546.05359801 -27129546.54123909 
-10254465.0086824 143246759.5692316 -27268728.20238004 27977076.43743923 -37664121.55044357 -36046207.91871671 -56462180.81969436 -34113124.05854426 9046549.75680553 -33025977.96547222 245502657.6775437 14898804.36663084 23869937.16000394 -51531730.9726276 -24058221.65578201 -22283474.24325686 
-12285884.33936368 110700893.788195 -27115150.55012548 27893995.23690307 -37610151.53408975 -36468175.60818442 -56098614.3339807 -36004827.30360534 10864072.7758607 -35258943.24740976 323268791.7537588 18635481.94009749 24769540.01026003 -24288489.92194046 -23850254.06959383 -16154362.66475754 
-14448490.40267048 74113142.13846855 -26766191.56083781 27384329.21487591 -36725029.81991683 -36371309.80682312 -55957852.47807894 -37181172.11963746 12157134.5932041 -37035430.54040917 396677812.4169768 21976055.67367625 25743864.33523918 14888495.76323188 -22551352.63437497 -9320614.504948638 
-16668251.05384235 36727525.73837128 -25926731.79029267 26543429.7767834 -35080711.58983643 -35761255.79149526 -56053582.68063341 -37540112.42891553 12888573.28812051 -38207628.33311585 460553821.9308 24820421.11385839 26895835.05403114 64454105.62773412 -20325561.65921085 -2370901.389085412 
-18850556.53383429 1729575.944748433 -24259175.04311115 25524352.0139171 -32811513.84719257 -34691110.56509257 -56177752.71355583 -37048799.2978387 13037174.13215514 -38674679.10683545 510240815.1480001 27071633.9541274 28235390.22523132 121736951.0232971 -17356058.77924882 4164310.216996076 
-20879750.48375705 -28074382.91208286 -21456041.09903645 24505565.05411305 -30097807.60623433 -33254402.05888965 -55938274.8539871 -35747566.27697593 12599325.47179351 -38395140.81154611 542034123.742029 28644880.3992956 29687789.10850834 183132928.7731888 -13823749.95343742 9868506.110686973 
-22621391.95561872 -50528495.43104979 -17312806.89109866 23652092.53945141 -27144302.77625183 -31572766.13137209 -54829530.08917041 -33745002.75060826 11589318.08348234 -37392104.02854608 553528477.8702836 29476494.69432336 31116157.46369665 244405262.9815114 -9891965.195529733 14475771.77990328 
-23927849.00669637 -64320378.33365551 -11789205.47394548 23076838.35034679 -24155728.35905867 -29779874.49324962 -52325258.5795405 -31204756.69713626 10038204.64295158 -35750318.30215601 543846001.9081725 29531272.1656728 32353671.75979628 301062162.7508264 -5698344.697582069 17884846.57519653 
-24647474.90741104 -69076592.83893496 -5048632.974406291 22809006.84493983 -21313046.49461128 -28003650.31051174 -47980079.45222286 -28325770.37873413 7991490.803129124 -33605697.81241994 513719972.630337 28806670.1044036 33239420.49768262 348773804.3086134 -1353756.671838115 20150319.57749588 
-24637144.99596141 -65352903.03723925 2531722.086872469 22775597.00795556 -18753272.8358922 -26349050.63479013 -41524445.59800871 -25318496.86364309 5506224.391965073 -31128546.92465747 465425415.032773 27333091.01251173 33651575.80933847 383785116.1543531 3053007.621234771 21453829.54562713 
-23777386.80407474 -54523875.74162601 10383325.54211477 22800058.76847072 -16555514.62848128 -24883664.81793692 -32938512.1573601 -22380164.03385378 2648217.572217875 -28502649.41880249 402563871.9141321 25170191.73915014 33532107.04604328 403280480.290796 7446807.389632649 22060732.35858404 
-21988789.63328313 -38587801.83918138 17799967.42286646 22619612.7600154 -14735038.5110713 -23628075.48647078 -22493101.32967705 -19672278.93371594 -509864.9123701077 -25902900.98059842 329725117.4386625 22399922.17029187 32898767.36899055 405661068.6798012 11756429.01597548 22269431.35412499 
-19247915.3447691 -19912188.44356338 24016728.14401964 21919823.48883408 -13246142.16095786 -22552384.60483496 -10750327.49277425 -17303281.53090153 -3889001.363657171 -23474365.09817258 252061448.2844546 19117630.74010918 31842249.31094168 390704633.020261 15905955.87601865 22361214.33310018 
-15600633.02878092 -951127.9752034884 28304456.28547905 20382206.11253444 -11993457.79310284 -21579580.96619186 1478075.829002155 -15318597.51083919 -7402683.092432195 -21315471.11426213 174819036.9292707 15422964.06370781 30508902.98391929 359590145.3681439 19809179.39655254 22557946.56618363 
-11170737.21510492 16031954.35560113 30067378.86193898 17738359.00753504 -10850205.93219996 -20595598.34352545 13210844.03947969 -13699386.52925984 -10954390.59001464 -19467567.47250057 102874699.5622022 11412357.54587158 29071858.61573087 314784318.5072217 23368256.74490933 22993433.84217058 
1947263.790705418 231427633.2104548 -38379587.73243207 18102390.41409668 -33202085.71307421 -29802122.94926053 -63122301.83117688 -26521202.92244063 4671130.268627585 -25668667.17844829 18036934.24859186 4405529.658415194 20738715.49320402 -61395663.47288477 -17702146.40771433 -32477900.80835536 
319584.4232855802 231919906.4005881 -38325405.78572955 18780520.63368267 -35377095.29560753 -31011205.78598814 -64394278.02138106 -29198067.23889253 8239470.514966206 -27754522.33646856 77110664.83807735 8941391.017534098 22137351.65756416 -69982921.89418928 -21146557.39048823 -31684771.5833998 
-1648153.684240276 219874926.0398054 -38100615.59350739 19433786.97283852 -37063944.38834554 -32085603.23128925 -64413696.04145323 -31830595.4913846 11484874.37770744 -29971886.02108451 147671243.401841 13367412.84872528 22666987.52256159 -69295938.09668319 -23303345.86027894 -28577052.0389645 
-3909192.030306799 196412681.0047752 -37905147.93185079 19885000.67827686 -38118880.85791229 -32919999.85190937 -63810623.65568894 -34231921.28913576 14322798.32250564 -32190063.91435835 226091683.3345039 17621235.61965931 22658726.36641744 -57179184.22695312 -24129796.89527261 -23494033.1950064 
-6409224.379122309 163655190.859935 -37769545.05848931 20021226.27074831 -38448062.54974215 -33428502.34239854 -63134782.96398269 -36215678.95422436 16672632.16518208 -34253790.40672234 307751508.3793375 21627148.3442519 22440049.29426919 -32378434.59465415 -23685893.88861516 -16955267.44042043 
-9084637.752778107 124503082.1864096 -37551847.05832844 19815621.11004611 -38019089.17886016 -33556340.38588163 -62762847.19501576 -37618647.82082777 18461992.63832537 -36002774.93370496 387406200.3762032 25293642.26286578 22286005.76400444 5241685.756668012 -22109726.90446072 -9590953.797034625 
-11860003.4975959 82334682.41950841 -36966497.55928107 19331572.98649862 -36864951.8552875 -33287200.89229771 -62836772.32486241 -38320719.17229699 19632019.06122373 -37291922.14361271 459634404.1692107 28516377.7131413 22383626.81042821 54587144.73027608 -19588362.03180766 -2063147.446465549 
-14645336.70775072 40661387.97040889 -35640695.18516426 18708596.16591416 -35079914.31215495 -32645309.71242571 -63241825.67401569 -38259637.64925555 20142515.57931188 -38009638.91081122 519318769.9709309 31185869.58676025 22813870.62746234 113348705.8151751 -16328628.28367669 5011871.488657882 
-17333908.73477817 2777490.594047126 -33189475.54266151 18132443.5039224 -32807866.93292862 -31692018.1999993 -63627283.50202688 -37438643.19122121 19975838.42254892 -38091905.50489326 562111669.7471256 33198335.20685537 23552563.9540464 178145150.5555387 -12531762.99645491 11130339.59359474 
-19801563.7723989 -28557368.16629685 -29297912.04931685 17794505.54198059 -30224653.06552602 -30517322.68009908 -63466694.98555367 -35926047.76305481 19138704.64379725 -37530335.71764321 584837731.7184281 34467600.43356664 24488852.10890476 244785369.2352453 -8374839.529197708 15948992.01900763 
-21908503.21354321 -51369343.03614156 -23797579.78370657 17847405.57934187 -27516637.1950214 -29227368.19211309 -62148973.42738542 -33846809.44776964 17661540.21727439 -36373213.92483232 585791181.6250013 34935805.63826238 25457045.6903667 308625524.0417047 -4000562.635895994 19309245.84467685 
-23504328.36828711 -64629565.20504668 -16725015.44374417 18364483.46814733 -24858269.71875847 -27929493.6831009 -59087139.42846556 -31367186.37510462 15595501.2899978 -34719382.89484341 564896725.9231858 34580907.10026681 26275828.16869641 364986228.7725379 484428.0695966141 21235942.01015314 
