0.9411261781976085 -0.5480775419562949 2.26863 -1.078123 1.866400502518131
0.9470278694368872 -0.5240319314120588 1.154862 -0.7655246 1.005418381770851
0.9501190744349718 -0.5356911496944015 1.022118 -0.8876494 0.8703955802854275
0.9518116423836784 -0.5393217486978149 0.2855528 -1.199208 0.2298308122139992
0.9521059048955647 -0.5543929809480513 0.7944358 -0.3057173 0.7516648132188989
0.9534635267075209 -0.5522241300997681 0.9340194000000001 -0.243794 0.8936954289677816
0.9538425075012991 -0.5337771867300793 0.5399997 -0.5526525 0.4885911772710869
0.9559469382468913 -0.5544832493769645 1.164767 -1.515454 0.8853165141866451
0.9572708577509914 -0.5466772293908349 0.591962 -1.477543 0.4530371188089557
0.9578096757976672 -0.5536292772272563 1.838987 -0.8725271999999999 1.570301921880291
0.9607572052917277 -0.5186097170248881 0.3670251 -1.200751 0.2953223315008089
0.9615631459804213 -0.5450880198404314 0.8021468 -1.218972 0.6433123623026925
0.965800561058168 -0.5398829767720862 0.4218937 -0.4886758 0.3861755735911673
0.9677510014038568 -0.5209032192883487 0.3248139 0.6211113 0.3634666194440104
0.9804617456539408 -0.5447653084617377 2.873434 -0.9195326 2.432821831335902
0.9829366225332689 -0.5392794768233317 0.4926688 -0.3289012 0.4641921849013322
